,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_range,time_signature,track_href,type,uri,valence
138,0.00254,https://api.spotify.com/v1/audio-analysis/2AK0dqael9a4phiB97QXO5,0.854,349000.0,0.713,2AK0dqael9a4phiB97QXO5,0.522,0.0,0.86,-7.262,1.0,0.135,119.985,short_term,4.0,https://api.spotify.com/v1/tracks/2AK0dqael9a4phiB97QXO5,audio_features,spotify:track:2AK0dqael9a4phiB97QXO5,0.266
139,0.724,https://api.spotify.com/v1/audio-analysis/2og3UOsk5Wv5OUfIY9J1Rg,0.541,246189.0,0.475,2og3UOsk5Wv5OUfIY9J1Rg,1.86e-05,2.0,0.0982,-9.163,0.0,0.0661,99.955,short_term,3.0,https://api.spotify.com/v1/tracks/2og3UOsk5Wv5OUfIY9J1Rg,audio_features,spotify:track:2og3UOsk5Wv5OUfIY9J1Rg,0.238
140,0.612,https://api.spotify.com/v1/audio-analysis/2xdUpWc9ze3Id96OPKmons,0.884,237960.0,0.635,2xdUpWc9ze3Id96OPKmons,6.93e-05,5.0,0.0998,-9.865,0.0,0.351,114.911,short_term,4.0,https://api.spotify.com/v1/tracks/2xdUpWc9ze3Id96OPKmons,audio_features,spotify:track:2xdUpWc9ze3Id96OPKmons,0.796
141,0.142,https://api.spotify.com/v1/audio-analysis/3YHs4REANQ6TVDWFsrBaFA,0.626,196787.0,0.457,3YHs4REANQ6TVDWFsrBaFA,0.0,8.0,0.161,-8.127,1.0,0.521,167.013,short_term,4.0,https://api.spotify.com/v1/tracks/3YHs4REANQ6TVDWFsrBaFA,audio_features,spotify:track:3YHs4REANQ6TVDWFsrBaFA,0.594
142,0.0867,https://api.spotify.com/v1/audio-analysis/5Cfaeiy47bTkIqXOoB8EMB,0.668,215118.0,0.752,5Cfaeiy47bTkIqXOoB8EMB,1.96e-05,0.0,0.291,-6.89,1.0,0.0267,90.015,short_term,4.0,https://api.spotify.com/v1/tracks/5Cfaeiy47bTkIqXOoB8EMB,audio_features,spotify:track:5Cfaeiy47bTkIqXOoB8EMB,0.737
143,0.636,https://api.spotify.com/v1/audio-analysis/5U0xzeW4o26c0bzDxafwQ6,0.64,265640.0,0.303,5U0xzeW4o26c0bzDxafwQ6,2.96e-05,9.0,0.119,-11.651,0.0,0.4,116.306,short_term,4.0,https://api.spotify.com/v1/tracks/5U0xzeW4o26c0bzDxafwQ6,audio_features,spotify:track:5U0xzeW4o26c0bzDxafwQ6,0.127
144,0.819,https://api.spotify.com/v1/audio-analysis/6jPrYIiQxtqRVAKlwhuXSg,0.82,229500.0,0.273,6jPrYIiQxtqRVAKlwhuXSg,0.166,0.0,0.0965,-10.384,0.0,0.0561,107.016,short_term,4.0,https://api.spotify.com/v1/tracks/6jPrYIiQxtqRVAKlwhuXSg,audio_features,spotify:track:6jPrYIiQxtqRVAKlwhuXSg,0.478
145,0.806,https://api.spotify.com/v1/audio-analysis/796oowuQ9rWmIgOmmSirKh,0.654,225720.0,0.263,796oowuQ9rWmIgOmmSirKh,0.0,9.0,0.286,-12.414,0.0,0.558,145.535,short_term,4.0,https://api.spotify.com/v1/tracks/796oowuQ9rWmIgOmmSirKh,audio_features,spotify:track:796oowuQ9rWmIgOmmSirKh,0.419
146,0.117,https://api.spotify.com/v1/audio-analysis/0mNUJ3jK7QnbEz0mcPkTlq,0.899,179524.0,0.599,0mNUJ3jK7QnbEz0mcPkTlq,0.0,10.0,0.0711,-6.384,0.0,0.248,91.997,short_term,4.0,https://api.spotify.com/v1/tracks/0mNUJ3jK7QnbEz0mcPkTlq,audio_features,spotify:track:0mNUJ3jK7QnbEz0mcPkTlq,0.807
147,0.0351,https://api.spotify.com/v1/audio-analysis/3ZcDSojpxWjRrKGw7GjdvT,0.572,237280.0,0.694,3ZcDSojpxWjRrKGw7GjdvT,1.15e-05,9.0,0.111,-6.889,1.0,0.0333,169.994,short_term,4.0,https://api.spotify.com/v1/tracks/3ZcDSojpxWjRrKGw7GjdvT,audio_features,spotify:track:3ZcDSojpxWjRrKGw7GjdvT,0.778
148,0.354,https://api.spotify.com/v1/audio-analysis/4PR2M0hAuexITzLHDABE7x,0.727,206847.0,0.493,4PR2M0hAuexITzLHDABE7x,6.7e-05,8.0,0.114,-7.274,1.0,0.0773,97.562,short_term,4.0,https://api.spotify.com/v1/tracks/4PR2M0hAuexITzLHDABE7x,audio_features,spotify:track:4PR2M0hAuexITzLHDABE7x,0.143
149,0.15,https://api.spotify.com/v1/audio-analysis/5gf6B78U9yT5inZsJidlVO,0.858,366890.0,0.492,5gf6B78U9yT5inZsJidlVO,0.881,8.0,0.0922,-6.626,1.0,0.0397,95.004,short_term,4.0,https://api.spotify.com/v1/tracks/5gf6B78U9yT5inZsJidlVO,audio_features,spotify:track:5gf6B78U9yT5inZsJidlVO,0.516
